"","gnis_id","Parkname","Region","State","Unit Code","Unit Name","Unit Type","Visitors","YearRaw","lon","lat","Gnis Id"
"181","531832","Vietnam Veterans Memorial","NC","DC","VIVE","Vietnam Veterans Memorial","National Memorial",5299713,"2016",-77.0476596518255,38.8909707506762,"531832"
"182","1985525","Korean War Veterans Memorial","NC","DC","KOWA","Korean War Veterans Memorial","National Memorial",4084298,"2016",-77.0480796327705,38.8879291130471,"1985525"
"183","2002666","Martin Luther King Jr Memori","NC","DC","MLKM","Martin Luther King, Jr., Memorial","Other Designation",3638208,"2016",-77.0443993625247,38.8862898768537,"2002666"
"184","531835","Lincoln Memorial","NC","DC","LINC","Lincoln Memorial","National Memorial",7915934,"2016",-77.0501800775069,38.8892800792411,"531835"
"185","1455157","Zion","IM","UT","ZION","Zion National Park","National Park",4295127,"2016",-113.026525324617,37.298398099831,"1455157"
"186","126026","Russell Cave","SE","AL","RUCA","Russell Cave National Monument","National Monument",24649,"2016",-85.8185911645892,34.9708459455395,"126026"
"187","1780716","Maggie L. Walker","NE","VA","MAWA","Maggie L. Walker National Historic Site","National Historic Site",9589,"2016",-77.436750415945,37.5473357434404,"1780716"
"188","1357585","Fort Davis","IM","TX","FODA","Fort Davis National Historic Site","National Historic Site",61823,"2016",-103.896199519496,30.5993088560297,"1357585"
"189","767934","Bighorn Canyon","IM","WY","BICA","Bighorn Canyon National Recreation Area","National Recreation Area",259485,"2016",-108.026415221663,45.2890956746912,"767934"
"190","358732","Pu'uhonua o Honaunau","PW","HI","PUHO","Pu'uhonua o Honaunau National Historical Park","National Historical Park",421027,"2016",-155.899692168936,19.4090348589751,"358732"
"191","2733440","Nicodemus","MW","KS","NICO","Nicodemus National Historic Site","National Historic Site",3552,"2016",-99.6178505072453,39.3903671888188,"2733440"
"192","229295","Muir Woods","PW","CA","MUWO","Muir Woods National Monument","National Monument",1123121,"2016",-122.583964035123,37.8984686642497,"229295"
"193","2463113","Harry S Truman","MW","MO","HSTR","Harry S Truman National Historic Site","National Historic Site",34616,"2016",-94.5305842947069,38.9011991265184,"2463113"
"194","358382","Haleakala","PW","HI","HALE","Haleakala National Park","National Park",1263558,"2016",-156.148585794886,20.7072889510407,"358382"
"195","2127375","Sand Creek Massacre","IM","CO","SAND","Sand Creek Massacre National Historic Site","National Historic Site",6847,"2016",-102.516963562006,38.5641483064803,"2127375"
"196","1888938","Knife River Indian Villages","MW","ND","KNRI","Knife River Indian Villages National Historic Site","National Historic Site",13328,"2016",-101.383744547794,47.353011820635,"1888938"
"197","878495","Morristown","NE","NJ","MORR","Morristown National Historical Park","National Historical Park",252514,"2016",-74.5356359090891,40.7645265977202,"878495"
"198","457629","Herbert Hoover","MW","IA","HEHO","Herbert Hoover National Historic Site","National Historic Site",152382,"2016",-91.3515103099103,41.6673910319691,"457629"
"199","1888943","Martin Van Buren","NE","NY","MAVA","Martin Van Buren National Historic Site","National Historic Site",22100,"2016",-73.7152965190935,42.3666724482829,"1888943"
"200","2092022","Governors Island","NE","NY","GOIS","Governors Island National Monument","National Monument",522859,"2016",-74.0168291276922,40.6916238948689,"2092022"
"201","833315","Scotts Bluff","MW","NE","SCBL","Scotts Bluff National Monument","National Monument",130085,"2016",-103.707253070697,41.8347711570994,"833315"
"202","1200751","Johnstown Flood","NE","PA","JOFL","Johnstown Flood National Memorial","National Memorial",154931,"2016",-78.7767377417762,40.3449299043981,"1200751"
"203","1946144","Washita Battlefield","IM","OK","WABA","Washita Battlefield National Historic Site","National Historic Site",12312,"2016",-99.704470140959,35.6208539599851,"1946144"
"204","1888941","Lyndon B. Johnson","IM","TX","LYJO","Lyndon B. Johnson National Historical Park","National Historical Park",140303,"2016",-98.615165773511,30.2419839649303,"1888941"
"205","826917","Agate Fossil Beds","MW","NE","AGFO","Agate Fossil Beds National Monument","National Monument",15555,"2016",-103.744009154185,42.4214793207314,"826917"
"206","885961","Aztec Ruins","IM","NM","AZRU","Aztec Ruins National Monument","National Monument",57692,"2016",-107.999934946495,36.8368279755016,"885961"
"207","1434866","Capitol Reef","IM","UT","CARE","Capitol Reef National Park","National Park",1064904,"2016",-111.2830148968,38.3836736152223,"1434866"
"208","1986830","Flight 93","NE","PA","FLNI","Flight 93 National Memorial","National Memorial",385123,"2016",-78.8945719974882,40.0606227026089,"1986830"
"209","266641","Devils Postpile","PW","CA","DEPO","Devils Postpile National Monument","National Monument",135404,"2016",-119.087698783799,37.6153809890088,"266641"
"210","1877542","San Francisco Maritime","PW","CA","SAFR","San Francisco Maritime National Historical Park","National Historical Park",4334752,"2016",-122.424437983027,37.8100715267287,"1877542"
"211","1888952","Palo Alto Battlefield","IM","TX","PAAL","Palo Alto Battlefield National Historical Park","National Historical Park",58556,"2016",-97.4627292236417,26.0247479293887,"1888952"
"212","1888902","Big Thicket","IM","TX","BITH","Big Thicket National Preserve","National Preserve",192809,"2016",-94.2316268600623,30.3408805375378,"1888902"
"213","277261","Joshua Tree","PW","CA","JOTR","Joshua Tree National Park","National Park",2505286,"2016",-115.860134293133,33.8271903379208,"277261"
"214","751466","Ozark","MW","MO","OZAR","Ozark National Scenic Riverways","National Scenic Riverway",1241480,"2016",-91.196032304034,37.1471939532715,"751466"
"215","1888942","Marsh-Billings-Rockefeller","NE","VT","MABI","Marsh-Billings-Rockefeller National Historical Park","National Historical Park",55716,"2016",-72.5382397463402,43.6338314340603,"1888942"
"216","1033824","Theodore Roosevelt","MW","ND","THRO","Theodore Roosevelt National Park","National Park",753880,"2016",-103.459261626542,46.9536284106367,"1033824"
"217","1888939","Little River Canyon","SE","AL","LIRI","Little River Canyon National Preserve","National Preserve",462700,"2016",-85.597251010697,34.4519242357407,"1888939"
"218","2736075","Charles Young Buffalo Soldie","MW","OH","CHYO","Charles Young Buffalo Soldiers National Monument","National Monument",10211,"2016",-83.8946058367451,39.7080131986728,"2736075"
"219","1083940","Dayton Aviation Heritage","MW","OH","DAAV","Dayton Aviation Heritage National Historical Park","National Historical Park",95334,"2016",-84.0644262901469,39.8039752576818,"1083940"
"220","1888912","Eisenhower","NE","PA","EISE","Eisenhower National Historic Site","National Historic Site",55550,"2016",-77.2650833376776,39.7957835668179,"1888912"
"221","2035610","First Ladies","MW","OH","FILA","First Ladies National Historic Site","National Historic Site",13378,"2016",-81.3759364096659,40.7966301493973,"2035610"
"222","920404","Petroglyph","IM","NM","PETR","Petroglyph National Monument","National Monument",124177,"2016",-106.752266314597,35.1342648044658,"920404"
"223","2754548","Cesar E. Chavez","PW","CA","CECH","Casar E. Chpvez National Monument","National Monument",17216,"2016",-118.561590435894,35.2272988551623,"2754548"
"224","1193713","Fort Necessity","NE","PA","FONE","Fort Necessity National Battlefield","National Battlefield",290021,"2016",-79.5886939458918,39.8100457612583,"1193713"
"225","2733442","Minuteman Missile","MW","SD","MIMI","Minuteman Missile National Historic Site","National Historic Site",133895,"2016",-101.900442661614,43.8445838381767,"2733442"
"226","936877","Salinas Pueblo Mission","IM","NM","SAPU","Salinas Pueblo Missions National Monument","National Monument",32414,"2016",-106.08980950557,34.2594295251673,"936877"
"227","247533","Pinnacles","PW","CA","PINN","Pinnacles National Park","National Park",215555,"2016",-121.181008141035,36.4902427557171,"247533"
"228","1614406","Virgin Islands","SE","VI","VIIS","Virgin Islands National Park","National Park",411343,"2016",-64.7419477411078,18.3427982397416,"1614406"
"229","204948","Rocky Mountain","IM","CO","ROMO","Rocky Mountain National Park","National Park",4517585,"2016",-105.69779081906,40.3559036305193,"204948"
"230","23864","Petrified Forest","IM","AZ","PEFO","Petrified Forest National Park","National Park",643274,"2016",-109.674696615232,34.9886873028713,"23864"
"231","936878","Chaco Culture","IM","NM","CHCU","Chaco Culture National Historical Park","National Historical Park",54084,"2016",-107.9481181345,36.0450005713282,"936878"
"232","857501","Death Valley","PW","CA","DEVA","Death Valley National Park","National Park",1296283,"2016",-117.129781852971,36.4782299033213,"857501"
"233","2057537","Federal Hall","NE","NY","FEHA","Federal Hall National Memorial","National Memorial",314531,"2016",-74.0102613225406,40.7073229181766,"2057537"
"234","595218","Fort McHenry","NE","MD","FOMC","Fort McHenry National Monument and Historic Shrine","National Monument",610987,"2016",-76.5804438248577,39.2639610130553,"595218"
"235","196412","Curecanti","IM","CO","CURE","Curecanti National Recreation Area","National Recreation Area",982498,"2016",-107.167349525566,38.4628571338135,"196412"
"236","1888949","Niobrara","MW","NE","NIOB","Niobrara National Scenic River","National Scenic River",73813,"2016",-99.6319967565102,42.7258734346153,"1888949"
"237","23866","Grand Canyon","IM","AZ","GRCA","Grand Canyon National Park","National Park",5969811,"2016",-112.185265360499,36.186725774098,"23866"
"238","858265","Lake Mead","PW","NV","LAKE","Lake Mead National Recreation Area","National Recreation Area",7175891,"2016",-114.651914647439,35.7165023141282,"858265"
"239","600017","Saugus Iron Works","NE","MA","SAIR","Saugus Iron Works National Historic Site","National Historic Site",11159,"2016",-71.0076539831892,42.4683192975597,"600017"
"240","1904107","Roger Williams","NE","RI","ROWI","Roger Williams National Memorial","National Memorial",65588,"2016",-71.4105673292846,41.8299040667302,"1904107"
"241","44811","Casa Grande Ruins","IM","AZ","CAGR","Casa Grande Ruins National Monument","National Monument",75752,"2016",-111.532549211565,32.9970309044297,"44811"
"242","310345","Kennesaw Mountain","SE","GA","KEMO","Kennesaw Mountain National Battlefield Park","National Battlefield Park",2360256,"2016",-84.5789300792585,33.9780673060804,"310345"
"243","1993781","Christiansted","SE","VI","CHRI","Christiansted National Historic Site","National Historic Site",115446,"2016",-64.739963182383,17.7340584425834,"1993781"
"244","1214216","Allegheny Portage Railroad","NE","PA","ALPO","Allegheny Portage Railroad National Historic Site","National Historic Site",189371,"2016",-78.5318637936133,40.4467794170991,"1214216"
"245","294586","De Soto","SE","FL","DESO","De Soto National Memorial","National Memorial",232463,"2016",-82.6433576005923,27.5227311954314,"294586"
"246","310534","Andersonville","SE","GA","ANDE","Andersonville National Historic Site","National Historic Site",134216,"2016",-84.1298941097652,32.1983097330623,"310534"
"247","1888951","Ocmulgee","SE","GA","OCMU","Ocmulgee National Monument","National Monument",162260,"2016",-83.596763771625,32.8397446087211,"1888951"
"248","1247412","Cowpens","SE","SC","COWP","Cowpens National Battlefield","National Battlefield",213299,"2016",-81.8093578517164,35.1316133683138,"1247412"
"249","2877","Chiricahua","IM","AZ","CHIR","Chiricahua National Monument","National Monument",51277,"2016",-109.341617341199,32.0121512243359,"2877"
"250","1704967","Martin Luther King Jr.","SE","GA","MALU","Martin Luther King, Jr., National Historic Site","National Historic Site",467715,"2016",-84.3716975014383,33.7549265132068,"1704967"
"251","1175577","Gettysburg","NE","PA","GETT","Gettysburg National Military Park","National Military Park",1091320,"2016",-77.2384710649026,39.8042971105236,"1175577"
"252","1828962","War in the Pacific","PW","GU","WAPA","War in the Pacific National Historical Park","War in the Pacific",488988,"2016",144.65510931034,13.3900179530798,"1828962"
"253","806847","Grant-Kohrs Ranch","IM","MT","GRKO","Grant-Kohrs Ranch National Historic Site","National Historic Site",23176,"2016",-112.746705034554,46.413761206367,"806847"
"254","2733421","Devils Tower","IM","WY","DETO","Devils Tower National Monument","National Monument",496210,"2016",-104.715644848742,44.5906536181037,"2733421"
"255","600140","Boston","NE","MA","BOST","Boston National Historical Park","National Historical Park",2594495,"2016",-71.055749791475,42.3733862490123,"600140"
"256","1147260","Oregon Caves","PW","OR","ORCA","Oregon Caves National Monument and Preserve","National Monument",80613,"2016",-123.40165602178,42.1031445508893,"1147260"
"257","2733424","General Grant","NE","NY","GEGR","General Grant National Memorial","National Memorial",109151,"2016",-73.9630771138693,40.8134426346051,"2733424"
"258","2733434","River Raisin","MW","MI","RIRA","River Raisin National Battlefield Park","National Battlefield Park",202375,"2016",-83.3761836132317,41.9129722921406,"2733434"
"259","255952","Golden Gate","PW","CA","GOGA","Golden Gate National Recreation Area","National Recreation Area",15638777,"2016",-122.55114122161,37.8588870874393,"255952"
"260","1967105","Port Chicago Naval Magazine","PW","CA","POCH","Port Chicago Naval Magazine National Memorial","National Memorial",1942,"2016",-122.030173459645,38.0568597121343,"1967105"
"261","1133439","John Day Fossil Beds","PW","OR","JODA","John Day Fossil Beds National Monument","National Monument",210110,"2016",-119.634332204494,44.5431596993921,"1133439"
"262","986193","Guilford Courthouse","SE","NC","GUCO","Guilford Courthouse National Military Park","National Military Park",321796,"2016",-79.8418711197429,36.1330249613954,"986193"
"263","1581059","Apostle Islands","MW","WI","APIS","Apostle Islands National Lakeshore","National Lakeshore",183796,"2016",-90.5795576757774,46.9367323910659,"1581059"
"264","53246","Pea Ridge","MW","AR","PERI","Pea Ridge National Military Park","National Military Park",119490,"2016",-94.0344520498212,36.4547879771843,"53246"
"265","1888972","Weir Farm","NE","CT","WEFA","Weir Farm National Historic Site","National Historic Site",39079,"2016",-73.4564884780686,41.2567665765908,"1888972"
"266","2035603","Theodore Roosevelt Inaugural","NE","NY","THRI","Theodore Roosevelt Inaugural National Historic Site","National Historic Site",29199,"2016",-78.8724872652825,42.9014762836355,"2035603"
